gene	rank	fdr	effect_size	#_active_guide-RNA
EMSY	13600	6.124788e-01	0.209548	2
C6orf163	13601	6.125808e-01	0.335908	1
SERPINB10	13602	6.126828e-01	0.335414	1
FMO2	13603	6.127848e-01	0.211163	2
XPC	13604	6.128417e-01	0.210007	2
TPK1	13605	6.128417e-01	0.107069	3
PCDHA11	13606	6.129437e-01	0.335625	1
LPCAT1	13607	6.129721e-01	0.33567	1
LHFPL4	13608	6.130741e-01	0.207547	2
LOXHD1	13609	6.131025e-01	0.206558	2
PCLO	13610	6.132044e-01	0.205666	2
SLC2A5	13611	6.132328e-01	0.209279	2
PER2	13612	6.133347e-01	0.204192	2
KAZN	13613	6.134366e-01	0.211728	2
CISH	13614	6.135384e-01	0.332629	1
CD247	13615	6.135668e-01	0.212506	2
GIT1	13616	6.136687e-01	0.209189	2
MIR205HG	13617	6.136970e-01	0.334524	1
TMEM61	13618	6.137254e-01	0.335126	1
SOCS1	13619	6.138272e-01	0.203654	2
GABRA3	13620	6.139290e-01	0.334668	1
MARCH10	13621	6.140307e-01	0.108526	3
ANAPC7	13622	6.141325e-01	0.21135	2
OR6C74	13623	6.142342e-01	0.206486	2
OR5A1	13624	6.143359e-01	0.110527	3
HS3ST2	13625	6.144376e-01	0.333422	1
DOK7	13626	6.145393e-01	0.332656	1
MYBPC2	13627	6.145676e-01	0.333939	1
NR2F6	13628	6.145959e-01	0.0970886	3
AMBN	13629	6.146976e-01	0.201207	2
SERINC3	13630	6.147258e-01	0.20793	2
TRPV1	13631	6.147824e-01	0.207366	2
MEIG1	13632	6.147824e-01	0.203413	2
ACP7	13633	6.148840e-01	0.210744	2
ZNF418	13634	6.149856e-01	0.333848	1
CRB1	13635	6.150872e-01	0.333842	1
FUNDC1	13636	6.151887e-01	0.197785	2
GBP3	13637	6.152903e-01	0.209753	2
GNGT1	13638	6.153918e-01	0.209951	2
WFIKKN2	13639	6.154933e-01	0.3309	1
TPPP	13640	6.155948e-01	0.208891	2
LIX1	13641	6.156230e-01	0.206338	2
PDIK1L	13642	6.157245e-01	0.208627	2
FSIP1	13643	6.157527e-01	0.200325	2
NLGN4X	13644	6.158541e-01	0.332746	1
UBQLN4	13645	6.158823e-01	0.101551	3
MORN4	13646	6.159837e-01	0.208611	2
ZC4H2	13647	6.160119e-01	0.333114	1
NCR2	13648	6.161133e-01	0.332755	1
HRH2	13649	6.162147e-01	0.333064	1
OR2D3	13650	6.163161e-01	0.207945	2
RAI2	13651	6.164174e-01	0.332131	1
BBS10	13652	6.165188e-01	0.332598	1
PRR3	13653	6.166201e-01	0.207646	2
C14orf177	13654	6.167214e-01	0.206601	2
TNFSF13	13655	6.168227e-01	0.331618	1
SLCO1A2	13656	6.169240e-01	0.331704	1
CA4	13657	6.170253e-01	0.330512	1
ZNF514	13658	6.170533e-01	0.20954	2
ZNF582	13659	6.171546e-01	0.331903	1
LINC01619	13660	6.172558e-01	0.203234	2
TBC1D19	13661	6.173571e-01	0.210109	2
EPM2A	13662	6.174583e-01	0.330888	1
LRWD1	13663	6.175595e-01	0.210787	2
B4GALNT2	13664	6.175874e-01	0.105359	3
KCNJ8	13665	6.176886e-01	0.331632	1
MOCOS	13666	6.177898e-01	0.331819	1
SNX22	13667	6.178177e-01	0.201647	2
DLL4	13668	6.178457e-01	0.209493	2
OR11A1	13669	6.179468e-01	0.331539	1
MANSC4	13670	6.180479e-01	0.202551	2
MAATS1	13671	6.181490e-01	0.103967	3
HTR4	13672	6.181770e-01	0.203286	2
GAREM2	13673	6.182780e-01	0.196171	2
WDFY4	13674	6.183791e-01	0.330237	1
CD82	13675	6.184801e-01	0.104268	3
TCF4	13676	6.185811e-01	0.32795	1
RGS22	13677	6.186090e-01	0.203601	2
TPSB2	13678	6.187100e-01	0.104402	3
DUSP22	13679	6.188110e-01	0.205246	2
USP26	13680	6.189120e-01	0.328485	1
FBRS	13681	6.190129e-01	0.328916	1
RGS7	13682	6.191139e-01	0.329269	1
GRB14	13683	6.191417e-01	0.20075	2
FAM173A	13684	6.192426e-01	0.203909	2
MINPP1	13685	6.193435e-01	0.201178	2
CMBL	13686	6.194444e-01	0.201395	2
ZNF287	13687	6.195453e-01	0.206091	2
PRSS36	13688	6.195731e-01	0.100315	3
CBX6	13689	6.196739e-01	0.330434	1
EAF2	13690	6.197747e-01	0.33008	1
KTN1	13691	6.198756e-01	0.329672	1
LTBP1	13692	6.199588e-01	0.329443	1
VAMP5	13693	6.199588e-01	0.329179	1
F8A2	13694	6.199588e-01	0.328871	1
PCDHGA7	13695	6.200596e-01	0.330192	1
CLASP1	13696	6.200874e-01	0.207481	2
PTGFR	13697	6.201881e-01	0.330009	1
GMPR2	13698	6.202158e-01	0.208232	2
S100A4	13699	6.203166e-01	0.32981	1
VWA3B	13700	6.203443e-01	0.203334	2
OR51I1	13701	6.203720e-01	0.204731	2
GJB5	13702	6.204727e-01	0.0949969	3
TP53TG3D	13703	6.205004e-01	0.202104	2
STK31	13704	6.206011e-01	0.0943212	3
CHRDL1	13705	6.207017e-01	0.199325	2
SBK2	13706	6.208024e-01	0.203771	2
ZNF366	13707	6.209030e-01	0.201354	2
ZNF438	13708	6.210036e-01	0.203245	2
CTSB	13709	6.211042e-01	0.329332	1
ARPC5L	13710	6.212048e-01	0.200644	2
TSPAN19	13711	6.213053e-01	0.329015	1
PCDHGB6	13712	6.213330e-01	0.203147	2
GIMAP4	13713	6.214335e-01	0.208546	2
IGLL1	13714	6.214611e-01	0.325512	1
SLC6A9	13715	6.215616e-01	0.197411	2
NDFIP2	13716	6.216621e-01	0.327943	1
PEG10	13717	6.217626e-01	0.328728	1
CXCL6	13718	6.217902e-01	0.328581	1
PTGS1	13719	6.218178e-01	0.200223	2
GAREM1	13720	6.219182e-01	0.327699	1
ANKRD61	13721	6.219458e-01	0.205828	2
DHRS11	13722	6.219733e-01	0.328242	1
HSD17B7	13723	6.220737e-01	0.205225	2
STRADA	13724	6.221013e-01	0.103944	3
RHBDF1	13725	6.221288e-01	0.327806	1
ARHGAP28	13726	6.221564e-01	0.100205	3
GATA5	13727	6.222567e-01	0.327607	1
MAGEA6	13728	6.223571e-01	0.327607	1
RIMBP3B	13729	6.223846e-01	0.0962668	3
PPEF2	13730	6.224121e-01	0.192287	2
OAT	13731	6.225124e-01	0.0929229	3
KCTD3	13732	6.226128e-01	0.105742	3
C1orf158	13733	6.227131e-01	0.326753	1
OR5L2	13734	6.228134e-01	0.204482	2
SAA4	13735	6.229136e-01	0.327236	1
ZNF502	13736	6.230139e-01	0.326935	1
BMF	13737	6.231141e-01	0.201229	2
IL18	13738	6.231416e-01	0.0982777	3
RPS27L	13739	6.232418e-01	0.195814	2
ARHGEF40	13740	6.233420e-01	0.326066	1
ZNF445	13741	6.234422e-01	0.0981065	3
STATH	13742	6.235424e-01	0.326594	1
GBP1	13743	6.236425e-01	0.197074	2
COL5A1	13744	6.237427e-01	0.326917	1
ZMYND11	13745	6.238428e-01	0.325915	1
RTL8C	13746	6.239429e-01	0.200901	2
COL16A1	13747	6.240430e-01	0.322103	1
NQO1	13748	6.241431e-01	0.324181	1
CD5	13749	6.242432e-01	0.202494	2
SEC11C	13750	6.242705e-01	0.325658	1
NEFH	13751	6.243706e-01	0.326084	1
KHDC1	13752	6.244706e-01	0.0982908	3
MYT1	13753	6.244979e-01	0.325185	1
GPR83	13754	6.245979e-01	0.325739	1
B3GNT6	13755	6.246979e-01	0.324121	1
BCL7A	13756	6.247979e-01	0.193168	2
OR5B2	13757	6.248979e-01	0.325795	1
PIGR	13758	6.249978e-01	0.322213	1
COA4	13759	6.250977e-01	0.200286	2
DTNBP1	13760	6.251977e-01	0.0971673	3
TMEM198	13761	6.252976e-01	0.325836	1
CISD3	13762	6.253248e-01	0.0898445	3
FGF8	13763	6.254247e-01	0.198829	2
C11orf40	13764	6.255246e-01	0.325723	1
MSMO1	13765	6.256244e-01	0.325565	1
HCAR1	13766	6.257243e-01	0.0934184	3
ZNF17	13767	6.258241e-01	0.203421	2
C17orf50	13768	6.258513e-01	0.197763	2
VWA8	13769	6.259511e-01	0.20014	2
BRINP1	13770	6.260509e-01	0.321082	1
GPCPD1	13771	6.261506e-01	0.187262	2
C9orf66	13772	6.262504e-01	0.0968204	3
IGFLR1	13773	6.263501e-01	0.194798	2
SELENOS	13774	6.264499e-01	0.190047	2
SETD9	13775	6.265496e-01	0.324681	1
ASB1	13776	6.266493e-01	0.0990133	3
C10orf25	13777	6.267490e-01	0.200977	2
CCDC138	13778	6.267761e-01	0.190089	2
PFKL	13779	6.268032e-01	0.200922	2
SARDH	13780	6.269028e-01	0.323302	1
GUCA1B	13781	6.269299e-01	0.324426	1
CLDN9	13782	6.269570e-01	0.190425	2
GSTA4	13783	6.270566e-01	0.199625	2
CD300A	13784	6.271562e-01	0.197143	2
EIF4EBP2	13785	6.272558e-01	0.321432	1
RTL10	13786	6.273554e-01	0.319899	1
UPK2	13787	6.274094e-01	0.321569	1
LRCH4	13788	6.274094e-01	0.323305	1
CAMK2B	13789	6.275090e-01	0.323305	1
CXorf66	13790	6.276085e-01	0.322641	1
BNIP3L	13791	6.276355e-01	0.0966124	3
ETHE1	13792	6.277350e-01	0.200846	2
RNF125	13793	6.277620e-01	0.194176	2
LMNTD2	13794	6.278615e-01	0.190349	2
DNMT3B	13795	6.279610e-01	0.322677	1
NCMAP	13796	6.279880e-01	0.201676	2
MFF	13797	6.280874e-01	0.323742	1
COL23A1	13798	6.281868e-01	0.20239	2
FBXO38	13799	6.282863e-01	0.323628	1
FRY	13800	6.283857e-01	0.323612	1
HMGCLL1	13801	6.284850e-01	0.320657	1
XYLT2	13802	6.285120e-01	0.0890635	3
TMEM158	13803	6.286113e-01	0.201665	2
IER3	13804	6.287107e-01	0.323316	1
NINL	13805	6.288100e-01	0.19561	2
OCLN	13806	6.289093e-01	0.19916	2
CACNA1D	13807	6.290086e-01	0.19194	2
CCNL2	13808	6.291079e-01	0.199256	2
PRR12	13809	6.292072e-01	0.0982526	3
UCN3	13810	6.293065e-01	0.323013	1
FTCD	13811	6.293333e-01	0.193724	2
BORCS7	13812	6.294326e-01	0.198983	2
ZNF215	13813	6.294594e-01	0.322559	1
LGALS13	13814	6.295586e-01	0.322712	1
SLC16A13	13815	6.296578e-01	0.322582	1
OPRM1	13816	6.297570e-01	0.191736	2
PRR5L	13817	6.297838e-01	0.321474	1
ODF3L2	13818	6.298830e-01	0.317359	1
MYH10	13819	6.299821e-01	0.322592	1
ERAP1	13820	6.300813e-01	0.0990997	3
UNCX	13821	6.301804e-01	0.321719	1
ABCF3	13822	6.302795e-01	0.197694	2
STX16	13823	6.303786e-01	0.194846	2
TET2	13824	6.304777e-01	0.196126	2
TMEM186	13825	6.305767e-01	0.192592	2
PRAMEF4	13826	6.306758e-01	0.187487	2
OR56A1	13827	6.307748e-01	0.320833	1
KLC4	13828	6.308738e-01	0.321623	1
OR6S1	13829	6.309728e-01	0.19788	2
VNN3	13830	6.310718e-01	0.193637	2
ADGRB1	13831	6.311708e-01	0.32145	1
NOBOX	13832	6.312698e-01	0.200432	2
SERPINA3	13833	6.313687e-01	0.192299	2
CNDP1	13834	6.314677e-01	0.321257	1
N4BP1	13835	6.315666e-01	0.320332	1
USP44	13836	6.315932e-01	0.193891	2
LPXN	13837	6.316921e-01	0.0926919	3
ATP6V0A4	13838	6.317910e-01	0.190377	2
P2RY11	13839	6.318899e-01	0.190719	2
CD300E	13840	6.319887e-01	0.191076	2
SPATA25	13841	6.320876e-01	0.19781	2
DPYSL3	13842	6.321864e-01	0.187351	2
C7orf61	13843	6.322852e-01	0.32017	1
VWA2	13844	6.323840e-01	0.319046	1
MUC4	13845	6.324828e-01	0.190287	2
ZNF211	13846	6.325816e-01	0.194863	2
MAPK14	13847	6.326803e-01	0.0954523	3
USP28	13848	6.327334e-01	0.18832	2
NFAT5	13849	6.327334e-01	0.194898	2
ZFP41	13850	6.328321e-01	0.198544	2
IL1A	13851	6.329308e-01	0.320567	1
PITPNB	13852	6.330295e-01	0.187526	2
RICTOR	13853	6.330560e-01	0.319766	1
LAMA2	13854	6.330825e-01	0.0919008	3
PLCL2	13855	6.331812e-01	0.191155	2
ADAMTS1	13856	6.332798e-01	0.320428	1
DUSP28	13857	6.333784e-01	0.188603	2
GID8	13858	6.334049e-01	0.318552	1
SDR16C5	13859	6.335035e-01	0.320275	1
NOTUM	13860	6.335300e-01	0.196794	2
DENND2A	13861	6.336285e-01	0.0952825	3
CDRT15L2	13862	6.336550e-01	0.193784	2
C17orf64	13863	6.337535e-01	0.19908	2
CFAP53	13864	6.337800e-01	0.198425	2
GBE1	13865	6.338328e-01	0.31989	1
NPY	13866	6.338328e-01	0.0914197	3
ATXN7L3B	13867	6.339313e-01	0.196889	2
TNFRSF11B	13868	6.340298e-01	0.319681	1
TF	13869	6.341283e-01	0.318368	1
CASP7	13870	6.342268e-01	0.0842868	3
FKBP11	13871	6.343253e-01	0.318852	1
PIK3C2A	13872	6.344237e-01	0.317075	1
EVC	13873	6.344501e-01	0.316638	1
M1AP	13874	6.344764e-01	0.0839919	3
PREP	13875	6.345748e-01	0.191152	2
CEP89	13876	6.346732e-01	0.191968	2
MAN2C1	13877	6.346996e-01	0.0913486	3
ARHGEF33	13878	6.347980e-01	0.317019	1
FBXO44	13879	6.348963e-01	0.316627	1
PARP3	13880	6.349947e-01	0.316627	1
PC	13881	6.350930e-01	0.193605	2
OTOP3	13882	6.351913e-01	0.318436	1
FAM83F	13883	6.352897e-01	0.317583	1
PEAR1	13884	6.353159e-01	0.185075	2
SIRT7	13885	6.353685e-01	0.192816	2
PEX12	13886	6.353685e-01	0.183955	2
OC90	13887	6.354667e-01	0.191638	2
SIAH2	13888	6.355650e-01	0.318422	1
ABCC10	13889	6.355912e-01	0.0781047	3
CIPC	13890	6.356895e-01	0.184536	2
C8orf87	13891	6.357877e-01	0.193753	2
SMURF2	13892	6.358859e-01	0.0876483	3
KIR3DL3	13893	6.359841e-01	0.182809	2
KLHL3	13894	6.360823e-01	0.317135	1
AFAP1L1	13895	6.361804e-01	0.178589	2
MTMR1	13896	6.362786e-01	0.188426	2
FHL1	13897	6.363767e-01	0.193051	2
TRAPPC6A	13898	6.364748e-01	0.317375	1
TCHH	13899	6.365729e-01	0.189204	2
PIGO	13900	6.366710e-01	0.316295	1
CLCN4	13901	6.367691e-01	0.184978	2
KAT2B	13902	6.367952e-01	0.314309	1
TMEM236	13903	6.368214e-01	0.184692	2
ADD1	13904	6.369194e-01	0.31735	1
ITLN2	13905	6.369455e-01	0.0870741	3
RSG1	13906	6.370435e-01	0.312876	1
SUN1	13907	6.371416e-01	0.192533	2
SYT17	13908	6.372396e-01	0.193388	2
IFT57	13909	6.373375e-01	0.0831396	3
CCR9	13910	6.374355e-01	0.186144	2
CBWD2	13911	6.375335e-01	0.314741	1
NIPA2	13912	6.376314e-01	0.186807	2
TEX43	13913	6.377293e-01	0.313324	1
PRSS45	13914	6.378272e-01	0.192772	2
BIRC7	13915	6.379251e-01	0.190163	2
VWA3A	13916	6.380230e-01	0.189237	2
BDH2	13917	6.381209e-01	0.190154	2
OR8S1	13918	6.382187e-01	0.192369	2
BCL6B	13919	6.383166e-01	0.314631	1
L3HYPDH	13920	6.384144e-01	0.187927	2
CCDC8	13921	6.384404e-01	0.183617	2
NPHS1	13922	6.384663e-01	0.315669	1
LOC100996693	13923	6.384923e-01	0.191607	2
PHF20L1	13924	6.385901e-01	0.193964	2
ADAMTS15	13925	6.386879e-01	0.193978	2
SDK1	13926	6.387856e-01	0.314808	1
RASD2	13927	6.388834e-01	0.183592	2
RGN	13928	6.389093e-01	0.192751	2
TECRL	13929	6.390070e-01	0.31315	1
CHST4	13930	6.391047e-01	0.31315	1
HDLBP	13931	6.392024e-01	0.185272	2
MAL	13932	6.393001e-01	0.315096	1
MAP2K3	13933	6.393260e-01	0.190641	2
TRMT44	13934	6.394236e-01	0.188999	2
MFSD14A	13935	6.395213e-01	0.314793	1
BANK1	13936	6.396189e-01	0.191852	2
CFAP47	13937	6.396448e-01	0.186441	2
EDC4	13938	6.397424e-01	0.193592	2
C11orf68	13939	6.397682e-01	0.19191	2
DNMT3L	13940	6.398658e-01	0.312839	1
NUTM2B	13941	6.399634e-01	0.310158	1
OR10A7	13942	6.400609e-01	0.185288	2
SLC22A5	13943	6.401585e-01	0.313894	1
TMEM167B	13944	6.402560e-01	0.313989	1
FAM110A	13945	6.403535e-01	0.312162	1
RAB11FIP5	13946	6.403793e-01	0.311771	1
FAM69C	13947	6.404768e-01	0.310732	1
PLK5	13948	6.405743e-01	0.191575	2
RFX8	13949	6.406717e-01	0.313682	1
ALDH8A1	13950	6.407692e-01	0.312626	1
YWHAG	13951	6.408666e-01	0.188481	2
SSPO	13952	6.409640e-01	0.192497	2
DCT	13953	6.410614e-01	0.19075	2
CARD17	13954	6.410871e-01	0.312005	1
ZNF665	13955	6.411845e-01	0.311615	1
TMEM161A	13956	6.412819e-01	0.189687	2
PKIG	13957	6.413793e-01	0.313254	1
ACTN4	13958	6.414766e-01	0.187223	2
XPO7	13959	6.415739e-01	0.311011	1
NDRG4	13960	6.416712e-01	0.313238	1
ERF	13961	6.417685e-01	0.308947	1
SEMA7A	13962	6.418658e-01	0.186224	2
ABHD1	13963	6.419631e-01	0.174775	2
ANKRD27	13964	6.420603e-01	0.188612	2
CNNM2	13965	6.421576e-01	0.174093	2
VSX2	13966	6.422548e-01	0.309686	1
CYP39A1	13967	6.423520e-01	0.30785	1
PLCG1	13968	6.424492e-01	0.312362	1
GALNT13	13969	6.425464e-01	0.311917	1
SCRG1	13970	6.426436e-01	0.311917	1
LDLRAD1	13971	6.427407e-01	0.312366	1
NECTIN1	13972	6.427663e-01	0.176148	2
GPR32	13973	6.428635e-01	0.312306	1
GOLGA4	13974	6.429606e-01	0.180869	2
CC2D1A	13975	6.430577e-01	0.308813	1
EVA1A	13976	6.430832e-01	0.31013	1
TMEM259	13977	6.431803e-01	0.187706	2
ITSN2	13978	6.432058e-01	0.306572	1
TRPC3	13979	6.433029e-01	0.179831	2
E2F7	13980	6.434000e-01	0.188296	2
HAS1	13981	6.434970e-01	0.186986	2
FBLN5	13982	6.435940e-01	0.310793	1
ASIC4	13983	6.436910e-01	0.310519	1
KLHL17	13984	6.437880e-01	0.179482	2
GCA	13985	6.438135e-01	0.308655	1
TRIM21	13986	6.439105e-01	0.310938	1
CITED4	13987	6.440074e-01	0.307797	1
WFIKKN1	13988	6.441044e-01	0.308611	1
POLD4	13989	6.442013e-01	0.182305	2
TNKS	13990	6.442982e-01	0.181553	2
CDR2L	13991	6.443951e-01	0.181228	2
ENPP4	13992	6.444920e-01	0.186601	2
C8B	13993	6.445889e-01	0.186788	2
TMEM50A	13994	6.446857e-01	0.175083	2
DEFA1	13995	6.447826e-01	0.178824	2
CTGF	13996	6.448794e-01	0.180576	2
ZNF233	13997	6.449762e-01	0.187329	2
CKLF	13998	6.450016e-01	0.174746	2
RING1	13999	6.450984e-01	0.186362	2
MICU3	14000	6.451952e-01	0.309327	1
ZNF787	14001	6.452919e-01	0.306843	1
CST9	14002	6.453887e-01	0.310297	1
TBC1D30	14003	6.454140e-01	0.182492	2
CEBPD	14004	6.454394e-01	0.184052	2
HIST1H2AG	14005	6.454647e-01	0.309161	1
PCOLCE	14006	6.454900e-01	0.308827	1
SPON2	14007	6.455867e-01	0.183309	2
GLOD5	14008	6.456834e-01	0.18477	2
TNFRSF10D	14009	6.457801e-01	0.306903	1
C20orf197	14010	6.458767e-01	0.301981	1
GRAMD1C	14011	6.459734e-01	0.177253	2
ACP6	14012	6.460700e-01	0.177426	2
KCNK13	14013	6.461666e-01	0.186457	2
TECPR2	14014	6.462633e-01	0.308233	1
LAMB1	14015	6.463598e-01	0.178543	2
CSN2	14016	6.464564e-01	0.302353	1
DNAJC1	14017	6.465530e-01	0.302353	1
ARRDC4	14018	6.466496e-01	0.30771	1
SSH1	14019	6.467461e-01	0.306015	1
ANKRD34C	14020	6.468426e-01	0.177623	2
PRMT2	14021	6.469391e-01	0.309093	1
NTSR1	14022	6.470356e-01	0.308952	1
EIF4EBP3	14023	6.471321e-01	0.307692	1
TOE1	14024	6.472286e-01	0.173474	2
ALAS2	14025	6.473250e-01	0.182206	2
SHARPIN	14026	6.474215e-01	0.167784	2
TBL1Y	14027	6.475179e-01	0.300331	1
OTUD7A	14028	6.476143e-01	0.176505	2
SNTB1	14029	6.477107e-01	0.186546	2
P2RX7	14030	6.478071e-01	0.182883	2
WWC2	14031	6.479035e-01	0.307667	1
ANKRD16	14032	6.479999e-01	0.170933	2
ABCG1	14033	6.480962e-01	0.303448	1
SHOX2	14034	6.481213e-01	0.175495	2
C22orf39	14035	6.482176e-01	0.300822	1
RIMBP2	14036	6.482427e-01	0.0673013	3
FAM3B	14037	6.483390e-01	0.0652984	3
CAB39L	14038	6.484353e-01	0.0619295	3
PRSS16	14039	6.485316e-01	0.308038	1
ANXA2R	14040	6.486278e-01	0.305462	1
SLIT3	14041	6.487241e-01	0.306686	1
FLT3	14042	6.487491e-01	0.186478	2
VASH1	14043	6.487741e-01	0.306797	1
BTBD1	14044	6.488703e-01	0.176409	2
PMP2	14045	6.488953e-01	0.18165	2
MBD1	14046	6.489915e-01	0.17945	2
MBOAT7	14047	6.490877e-01	0.166573	2
C6orf15	14048	6.491127e-01	0.298601	1
ESYT2	14049	6.492088e-01	0.298601	1
TMEM176A	14050	6.493050e-01	0.302532	1
HSPA1L	14051	6.494011e-01	0.174658	2
GTPBP2	14052	6.494972e-01	0.175268	2
PYDC1	14053	6.495471e-01	0.177176	2
DOCK4	14054	6.495471e-01	0.182023	2
TNFRSF21	14055	6.496432e-01	0.299766	1
RASGEF1C	14056	6.496681e-01	0.178691	2
GUCY1B3	14057	6.497642e-01	0.168859	2
CCDC129	14058	6.498603e-01	0.305826	1
PLEKHB2	14059	6.498852e-01	0.306578	1
KCNJ5	14060	6.499812e-01	0.306344	1
CA6	14061	6.500772e-01	0.173168	2
MAGEA5	14062	6.501021e-01	0.0622461	3
NEU4	14063	6.501981e-01	0.304335	1
KLHL1	14064	6.502941e-01	0.306422	1
AGPAT2	14065	6.503900e-01	0.301374	1
KCTD13	14066	6.504860e-01	0.301374	1
CD99	14067	6.505819e-01	0.30596	1
AKAP2	14068	6.506779e-01	0.305129	1
ZNF681	14069	6.507738e-01	0.305348	1
COL4A1	14070	6.508697e-01	0.180748	2
ATP13A2	14071	6.509655e-01	0.305998	1
CCL4L2	14072	6.510614e-01	0.302433	1
CTSS	14073	6.511573e-01	0.304862	1
LDHC	14074	6.512531e-01	0.30386	1
ERI1	14075	6.513489e-01	0.180377	2
SLC40A1	14076	6.514448e-01	0.177125	2
SRC	14077	6.515406e-01	0.164946	2
GPR85	14078	6.516364e-01	0.167417	2
CTRL	14079	6.517321e-01	0.176401	2
EGLN2	14080	6.517569e-01	0.170917	2
CHST9	14081	6.518526e-01	0.174781	2
LRRC8D	14082	6.519484e-01	0.179998	2
PLD4	14083	6.520441e-01	0.301712	1
ARMCX5	14084	6.520688e-01	0.176502	2
RILPL2	14085	6.521182e-01	0.0618225	3
MYO5B	14086	6.521182e-01	0.178375	2
NAP1L3	14087	6.521429e-01	0.304496	1
OR6C70	14088	6.522386e-01	0.178903	2
B4GALNT3	14089	6.523342e-01	0.174608	2
PTPDC1	14090	6.524299e-01	0.296599	1
LCE3A	14091	6.525255e-01	0.30194	1
HEPHL1	14092	6.526212e-01	0.301284	1
DPF1	14093	6.526458e-01	0.166019	2
HRASLS	14094	6.527414e-01	0.300129	1
SPOCK3	14095	6.528370e-01	0.304549	1
SLC16A7	14096	6.529326e-01	0.303159	1
CACNG6	14097	6.530281e-01	0.303879	1
RBL1	14098	6.531237e-01	0.171583	2
TUBAL3	14099	6.532192e-01	0.17343	2
PAX9	14100	6.533147e-01	0.301936	1
ABCA10	14101	6.533393e-01	0.179295	2
ZFHX2	14102	6.534348e-01	0.173298	2
LDLRAD4	14103	6.535303e-01	0.175809	2
AK9	14104	6.536258e-01	0.180627	2
ZBTB39	14105	6.537212e-01	0.166739	2
URGCP	14106	6.537458e-01	0.0510741	3
BRMS1	14107	6.537703e-01	0.0671824	3
FAM47B	14108	6.538658e-01	0.177282	2
PAGE3	14109	6.538903e-01	0.0704243	3
NATD1	14110	6.539857e-01	0.297088	1
CPTP	14111	6.540811e-01	0.173315	2
SPRYD3	14112	6.541765e-01	0.168232	2
C16orf74	14113	6.542718e-01	0.302563	1
NYNRIN	14114	6.543672e-01	0.17909	2
RIMKLA	14115	6.543917e-01	0.0567967	3
CYP20A1	14116	6.544870e-01	0.301299	1
EGLN3	14117	6.545823e-01	0.301299	1
ZNF311	14118	6.546776e-01	0.174764	2
DCAF8	14119	6.547729e-01	0.182072	2
ZNF473	14120	6.548682e-01	0.177671	2
CSTF2	14121	6.549634e-01	0.299126	1
C4B	14122	6.550587e-01	0.174621	2
SMOC2	14123	6.551539e-01	0.173735	2
GPRC5B	14124	6.552491e-01	0.302466	1
AGTR1	14125	6.553444e-01	0.295672	1
PTGES	14126	6.554395e-01	0.294933	1
ALDH3B2	14127	6.555347e-01	0.301442	1
LYSMD3	14128	6.556299e-01	0.301168	1
LRP11	14129	6.557251e-01	0.175516	2
PLEKHH1	14130	6.558202e-01	0.302157	1
KCNMB2	14131	6.559153e-01	0.0636995	3
OXCT1	14132	6.560104e-01	0.165279	2
FBXO45	14133	6.561055e-01	0.178326	2
PI4K2B	14134	6.562006e-01	0.299776	1
OSBPL5	14135	6.562249e-01	0.299541	1
RNF17	14136	6.562493e-01	0.0490717	3
ICAM3	14137	6.563443e-01	0.294953	1
EGR3	14138	6.564394e-01	0.301732	1
CRISPLD2	14139	6.565344e-01	0.169776	2
TNFSF9	14140	6.565587e-01	0.0438576	3
IL18RAP	14141	6.566537e-01	0.292393	1
APLP1	14142	6.567487e-01	0.169216	2
SLC7A3	14143	6.568437e-01	0.169418	2
OR10K2	14144	6.569386e-01	0.168005	2
KIAA1755	14145	6.569629e-01	0.17498	2
CNKSR2	14146	6.570578e-01	0.297766	1
ZNF483	14147	6.570821e-01	0.177076	2
TGIF1	14148	6.571770e-01	0.171128	2
MMD	14149	6.572719e-01	0.176066	2
ZKSCAN7	14150	6.573668e-01	0.174826	2
AGAP3	14151	6.574617e-01	0.166926	2
MYL1	14152	6.575566e-01	0.166152	2
ZNF404	14153	6.576514e-01	0.175774	2
PLCB1	14154	6.576756e-01	0.160028	2
RHOB	14155	6.577704e-01	0.166717	2
NPB	14156	6.578653e-01	0.171768	2
MAT2B	14157	6.579601e-01	0.168409	2
WNT8A	14158	6.580549e-01	0.0532037	3
THUMPD3	14159	6.581496e-01	0.172646	2
RSPH1	14160	6.582444e-01	0.162917	2
LILRB1	14161	6.583392e-01	0.298078	1
SLC16A11	14162	6.584339e-01	0.161154	2
MPP5	14163	6.585286e-01	0.297246	1
ARL6IP4	14164	6.586233e-01	0.296679	1
OR4K14	14165	6.587180e-01	0.177293	2
MAPKBP1	14166	6.588127e-01	0.294418	1
BPIFB4	14167	6.589074e-01	0.292045	1
LIMK1	14168	6.590021e-01	0.297432	1
DEFB112	14169	6.590967e-01	0.155561	2
AKAIN1	14170	6.591208e-01	0.0563747	3
AMBP	14171	6.592154e-01	0.289994	1
AKR1A1	14172	6.592394e-01	0.177046	2
PPP2R2D	14173	6.592635e-01	0.169285	2
DENND3	14174	6.593581e-01	0.295014	1
FAM218A	14175	6.594527e-01	0.296186	1
GABARAPL1	14176	6.595472e-01	0.297797	1
CHP2	14177	6.596418e-01	0.165584	2
SFT2D3	14178	6.596658e-01	0.290508	1
BBS2	14179	6.597603e-01	0.157735	2
ADGRG7	14180	6.598549e-01	0.169954	2
