sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
COPZ1-14	COPZ1	3379.7/3324.8/3374.5	2249.6/2460.4/2298.7	3374.5	2298.7	-0.55362	1248.5	15371	8.6767	2.0367e-18	1	4.0734e-18	8.8363e-18	False
TAS2R9-4	TAS2R9	4924.8/5054/5079	6398.5/6328.5/6475.1	5054	6398.5	0.34026	8657.4	24191	8.6447	1	2.698e-18	5.3961e-18	1.1679e-17	True
VN1R2-4	VN1R2	5947.8/6016.2/5729.8	7595.5/7270.1/7420.7	5947.8	7420.7	0.31916	26093	29049	8.6421	1	2.7606e-18	5.5213e-18	1.1923e-17	True
COPZ1-16	COPZ1	4411.9/4200.1/4337.4	5998.9/5529.1/5570.7	4337.4	5570.7	0.36097	12196	20374	8.6407	1	2.7929e-18	5.5858e-18	1.2036e-17	True
KRT77-7	KRT77	4427.7/4793.3/4508.2	6134.1/5767.9/5530.5	4508.2	5767.9	0.35542	43891	21277	8.636	1	2.9106e-18	5.8211e-18	1.2515e-17	True
SPATA16-9	SPATA16	2027.4/2186/2109.4	2924.8/2931.7/2988.5	2109.4	2931.7	0.4747	6294.9	9078.3	8.6302	1	3.0633e-18	6.1267e-18	1.3142e-17	True
ADH7-5	ADH7	4320.1/4295.4/4151.7	5519.5/5154.4/5888.6	4295.4	5519.5	0.36166	10631	20152	8.6227	1	3.2698e-18	6.5396e-18	1.3997e-17	True
SAGE1-8	SAGE1	5513.7/5489.3/5710.1	7105/6792.6/6921.5	5513.7	6921.5	0.328	19573	26677	8.619	1	3.3776e-18	6.7552e-18	1.4426e-17	True
PSMB2-7	PSMB2	3058.8/2927.8/3328.1	4150/4069.5/3627.7	3058.8	4069.5	0.41179	44848	13767	8.6143	1	3.5182e-18	7.0365e-18	1.4993e-17	True
COPZ1-6	COPZ1	4756/4764.4/4903.2	6328.9/5681.7/6058.5	4764.4	6058.5	0.3466	9675.7	22639	8.6006	1	3.9659e-18	7.9318e-18	1.6864e-17	True
MAGEB3-8	MAGEB3	4293.2/4051.6/4200.1	5299.5/5490.7/5397.4	4200.1	5397.4	0.36177	15361	19651	8.5412	1	6.6438e-18	1.3288e-17	2.8188e-17	True
PSMD1-21	PSMD1	2121.1/2232.7/2380	1372.6/1394.2/1472.4	2232.7	1394.2	-0.67895	17079	9674.6	8.5248	7.653e-18	1	1.5306e-17	3.2399e-17	False
COPZ1-5	COPZ1	2293.6/2299/2296.1	1455.3/1448.2/1296.8	2296.1	1448.2	-0.66454	7.4723	9982.6	8.4861	1.0686e-17	1	2.1372e-17	4.514e-17	False
COPA-3	COPA	4483.3/4396.3/4250.5	2760.2/3178.8/3425.7	4396.3	3178.8	-0.46769	14422	20685	8.4655	1.2754e-17	1	2.5508e-17	5.3757e-17	False
POU4F2-2	POU4F2	3563.3/3590.1/3783.3	4674.8/4912.5/4186.6	3590.1	4674.8	0.38077	19031	16477	8.4499	1	1.4582e-17	2.9164e-17	6.1328e-17	True
OLIG2-4	OLIG2	3799.8/3873.2/3724.1	4916/5031.9/4804.1	3799.8	4916	0.37147	5556.9	17561	8.4228	1	1.8385e-17	3.6771e-17	7.7154e-17	True
CRYGB-5	CRYGB	5671.4/5808.8/5501.7	7316.9/7063.5/6888.2	5671.4	7063.5	0.31663	23840	27536	8.3892	1	2.4474e-17	4.8947e-17	1.0248e-16	True
NLRP5-10	NLRP5	4413.8/4111.4/4066.8	5034/5272.7/5536.3	4111.4	5272.7	0.35885	46715	19186	8.3844	1	2.5494e-17	5.0988e-17	1.0652e-16	True
POU4F2-4	POU4F2	2828.7/2938/2665.4	4174.2/3768.5/3763.2	2828.7	3768.5	0.41368	19309	12612	8.3676	1	2.9408e-17	5.8816e-17	1.2261e-16	True
SAGE1-4	SAGE1	6834.4/7026.1/6970.2	8765.2/8528.3/8361.8	6970.2	8528.3	0.29103	10776	34722	8.3619	1	3.0866e-17	6.1732e-17	1.2841e-16	True
RPL30-6	RPL30	3671.8/3895.6/3761.6	5174.3/4862.7/4623.9	3761.6	4862.7	0.3703	13006	17363	8.3558	1	3.2508e-17	6.5017e-17	1.3495e-16	True
RPL3-1	RPL3	2401.2/2346.7/2629.9	1790.4/1545.8/1544.7	2401.2	1545.8	-0.63507	27634	10496	8.3494	3.4306e-17	1	6.8611e-17	1.421e-16	False
FCRL4-4	FCRL4	3067.1/2997.8/2861	3966.3/4225.2/3717.2	2997.8	3966.3	0.40375	11765	13460	8.3474	1	3.4882e-17	6.9763e-17	1.4418e-16	True
LYZL6-10	LYZL6	8071.7/8120.9/7355.3	9760.3/9904.9/9414.2	8071.7	9760.3	0.27403	2.5777e+05	40953	8.3442	1	3.5835e-17	7.1671e-17	1.478e-16	True
ADH7-7	ADH7	2220.3/2407.4/2267.4	3091.3/3254.6/2985	2267.4	3091.3	0.44697	10906	9843.3	8.3037	1	5.0457e-17	1.0091e-16	2.0766e-16	True
RPL3-7	RPL3	3683.9/3909.6/3693.5	2771.3/2621.3/2592.5	3693.5	2621.3	-0.49453	23400	17011	8.2206	1.0126e-16	1	2.0252e-16	4.1585e-16	False
KRT77-4	KRT77	6720.4/7024.2/7020.6	8532/9408.7/8520.2	7020.6	8532	0.28127	45069	35004	8.0787	1	3.2724e-16	6.5448e-16	1.3411e-15	True
VN1R2-2	VN1R2	4597.4/4683.1/4767	6363.2/5886.3/5750.9	4683.1	5886.3	0.32982	7187.4	22206	8.0739	1	3.4034e-16	6.8069e-16	1.3918e-15	True
RPL9-10	RPL9	1312.4/1244.3/1325.3	722.61/656.11/772.37	1312.4	722.61	-0.85997	2396.5	5338.3	8.0716	3.468e-16	1	6.936e-16	1.4152e-15	False
NUP98-10	NUP98	6745.4/6536.5/6565.3	5442.8/5112.8/4752.4	6565.3	5112.8	-0.36067	16631	32462	8.0616	3.7666e-16	1	7.5331e-16	1.5338e-15	False
PSMD1-13	PSMD1	2797.2/3077.2/2711.8	1734.9/1966.2/1899.4	2797.2	1899.4	-0.55823	42849	12455	8.0452	4.3042e-16	1	8.6083e-16	1.749e-15	False
RPL34-6	RPL34	3181.2/3244.4/3052.5	2383.8/2123/2217.3	3181.2	2217.3	-0.52058	10274	14387	8.0363	4.6309e-16	1	9.2618e-16	1.8778e-15	False
COPS8-14	COPS8	4347.9/4529/4404.5	3496/3248.3/3228.3	4404.5	3248.3	-0.43916	9345	20728	8.0305	4.8524e-16	1	9.7048e-16	1.9634e-15	False
NPSR1-3	NPSR1	4449.9/4424.3/4580.3	5612.3/5396.3/6299.5	4449.9	5612.3	0.33475	8825.2	20968	8.0274	1	4.9799e-16	9.9598e-16	2.0108e-15	True
KRT77-9	KRT77	7239.7/7043.8/7080.8	8531/8627/8578.7	7080.8	8578.7	0.27681	13313	35342	7.9678	1	8.0788e-16	1.6158e-15	3.2552e-15	True
COPS8-6	COPS8	2136.9/2232.7/2275.3	1449.3/1488.7/1198.1	2232.7	1449.3	-0.62314	5502.5	9674.6	7.9653	8.2408e-16	1	1.6482e-15	3.3136e-15	False
LYZL6-6	LYZL6	5995.1/5959.2/6208.8	4634.4/4361.2/4730.6	5995.1	4634.4	-0.37133	23479	29309	7.948	9.4745e-16	1	1.8949e-15	3.7942e-15	False
TGM6-5	TGM6	3333.3/3485.5/3532.5	4591/4488.9/4387.5	3485.5	4488.9	0.36492	12687	15939	7.948	1	9.4755e-16	1.8951e-15	3.7942e-15	True
VN1R2-9	VN1R2	4821.9/4907.3/4594.1	6022.1/6571.4/5854.2	4821.9	6022.1	0.32062	29580	22946	7.9233	1	1.1562e-15	2.3124e-15	4.6199e-15	True
NUP133-4	NUP133	3436.2/3328.5/3432.8	4231.7/4423.5/4651.4	3432.8	4423.5	0.36573	5438.2	15669	7.9149	1	1.2375e-15	2.4751e-15	4.9347e-15	True
KRT25-8	KRT25	2931.7/2811/2788.9	4003.6/3522.4/3696.6	2811	3696.6	0.395	7529.8	12523	7.9137	1	1.2491e-15	2.4982e-15	4.9706e-15	True
RPS24-8	RPS24	5165.9/5103.5/5351.6	3482.9/4315.6/3922.7	5165.9	3922.7	-0.3971	19183	24794	7.8957	1.4437e-15	1	2.8874e-15	5.733e-15	False
VN1R2-8	VN1R2	5506.3/5380/5340.7	6711.4/6617.1/6649.5	5380	6649.5	0.30558	8747.8	25951	7.8804	1	1.6319e-15	3.2639e-15	6.4671e-15	True
CRYGB-4	CRYGB	5205.8/5084.8/5496.8	6448/6690.8/6282.3	5205.8	6448	0.30867	49645	25009	7.8547	1	2.0041e-15	4.0082e-15	7.9256e-15	True
TGM6-14	TGM6	4639.1/4614/4497.3	5902/5647.5/5773.8	4614	5773.8	0.32346	7117.5	21838	7.8487	1	2.1017e-15	4.2034e-15	8.2946e-15	True
IL22-1	IL22	3371.3/3224.8/3320.2	4561.7/4283.4/4229.1	3320.2	4283.4	0.36739	5852.6	15094	7.8399	1	2.254e-15	4.508e-15	8.8775e-15	True
TAAR8-2	TAAR8	4502.8/4550.5/4506.2	5592.2/5643.3/5989.6	4506.2	5643.3	0.32456	983.27	21266	7.7974	1	3.1594e-15	6.3187e-15	1.2418e-14	True
NUP98-9	NUP98	2090.5/2139.3/2232.9	1393.7/1231.2/1665.2	2139.3	1393.7	-0.61781	5569.3	9222.4	7.7635	4.1314e-15	1	8.2628e-15	1.6205e-14	False
DMRTC2-4	DMRTC2	4921.1/4853.1/4535.9	6372.3/5861.3/6029.8	4853.1	6029.8	0.31313	52638	23114	7.7394	1	4.9937e-15	9.9875e-15	1.9548e-14	True
NLRP5-7	NLRP5	7211/6767.3/6994.9	8431.1/8136.9/8765.8	6994.9	8431.1	0.26939	49249	34860	7.6924	1	7.2217e-15	1.4443e-14	2.8211e-14	True
PLA2G2E-8	PLA2G2E	4592.8/4472/4641.5	5134/5713.9/5828.9	4592.8	5713.9	0.31506	8484.2	21726	7.6064	1	1.4087e-14	2.8174e-14	5.4919e-14	True
IL22-8	IL22	5346.8/5554.7/5630.1	6751.8/6801.9/6969.7	5554.7	6801.9	0.29218	24455	26900	7.6042	1	1.4331e-14	2.8662e-14	5.5757e-14	True
OR12D2-9	OR12D2	3775.7/3618.1/4209	5298.5/4779.6/4691.6	3775.7	4779.6	0.34007	1.0629e+05	17436	7.6028	1	1.4487e-14	2.8974e-14	5.6251e-14	True
PLA2G2E-4	PLA2G2E	4873.8/4614/4812.4	6083.6/5960/5558.1	4812.4	5960	0.3085	21568	22896	7.5842	1	1.6732e-14	3.3465e-14	6.4838e-14	True
SPATA16-6	SPATA16	4141.1/4445.8/3986.8	5344.9/5194.9/5140.3	4141.1	5194.9	0.327	58335	19341	7.577	1	1.7678e-14	3.5356e-14	6.8364e-14	True
RPL3-3	RPL3	7402/7268/7688.2	5725.4/6038.9/5943.7	7402	5943.7	-0.31652	49913	37151	7.5662	1.9216e-14	1	3.8433e-14	7.4164e-14	False
OR52E8-5	OR52E8	6658.2/6692.6/6712.4	8002.2/8063.2/9304	6692.6	8063.2	0.26877	787.37	33170	7.526	1	2.6151e-14	5.2303e-14	1.0073e-13	True
VN1R2-6	VN1R2	4822.8/4974.6/5059.3	6127/5825/6207.7	4974.6	6127	0.30056	15108	23764	7.4759	1	3.8328e-14	7.6657e-14	1.4705e-13	True
RPS9-6	RPS9	885.72/969.69/984.6	699.4/455.74/508.41	969.69	508.41	-0.93019	3636.5	3807.2	7.4759	3.833e-14	1	7.666e-14	1.4705e-13	False
HTR3D-6	HTR3D	3375/3116.5/3113.8	4001.6/4064.3/3916.9	3116.5	4001.6	0.36056	33428	14059	7.465	1	4.164e-14	8.3279e-14	1.5943e-13	True
RPS3A-6	RPS3A	1502.5/1577.9/1607.7	973.91/852.31/1083.4	1577.9	973.91	-0.69554	3287.2	6559.5	7.4569	4.4283e-14	1	8.8566e-14	1.6921e-13	False
RNASE9-10	RNASE9	4562.2/4388.8/4310.7	5278.3/5633/5459.4	4388.8	5459.4	0.31484	18074	20645	7.4507	1	4.6425e-14	9.285e-14	1.7704e-13	True
PIWIL3-7	PIWIL3	5176.1/5181/5057.3	6182.6/6349.3/7089	5176.1	6349.3	0.29466	7073.9	24849	7.442	1	4.9572e-14	9.9143e-14	1.8867e-13	True
OR52E8-1	OR52E8	4340.5/4203.9/4491.4	5401.4/5274.8/5554.6	4340.5	5401.4	0.31541	20724	20390	7.4296	1	5.445e-14	1.089e-13	2.0682e-13	True
PSMD7-3	PSMD7	5654.7/5488.4/5755.5	4539.5/4364.3/4426.5	5654.7	4426.5	-0.35322	18912	27445	7.4138	6.1372e-14	1	1.2274e-13	2.3266e-13	False
MRGPRD-4	MRGPRD	5651/5715.4/5706.1	6992/6937.9/6678.2	5706.1	6937.9	0.28194	1562.3	27726	7.3976	1	6.9357e-14	1.3871e-13	2.6241e-13	True
PSMC2-5	PSMC2	1374.5/1508.7/1431	857.85/864.77/923.86	1431	864.77	-0.72595	4617.3	5880.5	7.3835	7.7068e-14	1	1.5414e-13	2.9101e-13	False
RPL11-6	RPL11	2884.4/2967.9/2970.6	2084.1/2374.2/2117.4	2967.9	2117.4	-0.48695	3492.6	13310	7.3721	8.3966e-14	1	1.6793e-13	3.1644e-13	False
NPSR1-2	NPSR1	7183.2/6734.6/6798.4	7872/8181.6/8150.6	6798.4	8150.6	0.26169	76066	33760	7.3597	1	9.2187e-14	1.8437e-13	3.4674e-13	True
NPHS2-6	NPHS2	4330.3/4376.7/4497.3	5430.7/5030.8/5551.2	4376.7	5430.7	0.31123	8355.4	20581	7.3468	1	1.0148e-13	2.0297e-13	3.8096e-13	True
NPHS2-10	NPHS2	2899.2/3235.1/2774.1	3732.1/3839/3664.5	2899.2	3732.1	0.36422	64241	12965	7.3149	1	1.2875e-13	2.575e-13	4.8237e-13	True
OLIG2-10	OLIG2	1848.4/1854.4/1705.5	2425.2/2517.5/2492.7	1848.4	2492.7	0.43121	10229	7830.4	7.2809	1	1.6584e-13	3.3169e-13	6.2014e-13	True
TRIM42-1	TRIM42	6633.2/6740.2/6280.9	8601.7/7731/7949.8	6633.2	7949.8	0.26118	67782	32839	7.2654	1	1.8591e-13	3.7181e-13	6.9381e-13	True
FCRL4-8	FCRL4	3222.9/3462.1/3380.4	4277.1/4328/3962.8	3380.4	4277.1	0.33935	15741	15401	7.2255	1	2.4964e-13	4.9928e-13	9.2986e-13	True
RNASE9-2	RNASE9	2809.3/2742.8/2639.7	3691.8/3540.1/3332.8	2742.8	3540.1	0.36801	7518.4	12183	7.2231	1	2.54e-13	5.0801e-13	9.4429e-13	True
MAGEB3-10	MAGEB3	4291.3/4389.8/4359.1	5824.3/5308/5392.8	4359.1	5392.8	0.30695	2765.3	20488	7.222	1	2.5622e-13	5.1243e-13	9.5067e-13	True
KRT9-7	KRT9	4476.8/4434.6/4846.9	5280.3/5525/5675.1	4476.8	5525	0.30343	69382	21111	7.2139	1	2.7177e-13	5.4355e-13	1.0065e-12	True
OR12D2-8	OR12D2	3306.4/3365.9/3301.4	3790.7/4340.5/4188.9	3306.4	4188.9	0.34124	1783	15024	7.2003	1	3.0041e-13	6.0082e-13	1.1104e-12	True
LUZP4-2	LUZP4	5120.5/5280.1/5217.3	6465.1/6349.3/6283.4	5217.3	6349.3	0.28324	6654.2	25071	7.1492	1	4.3648e-13	8.7296e-13	1.6102e-12	True
TGM6-10	TGM6	4692.9/4582.2/4586.2	5622.4/5212.5/5669.4	4586.2	5622.4	0.29383	5701	21691	7.0357	1	9.9163e-13	1.9833e-12	3.6512e-12	True
RPS27-2	RPS27	3435.3/3608.8/3501.9	2459.5/2744.8/2612.1	3501.9	2612.1	-0.42281	7930.2	16024	7.0295	1.0362e-12	1	2.0724e-12	3.8079e-12	False
PLA2G2E-10	PLA2G2E	4676.2/4325.3/4582.3	5718.3/5616.3/5135.7	4582.3	5616.3	0.29351	37431	21670	7.0246	1	1.0737e-12	2.1474e-12	3.9382e-12	True
RXFP2-4	RXFP2	4527.8/4366.4/4682	5728.4/5549.9/5467.4	4527.8	5549.9	0.29358	24915	21381	6.9897	1	1.377e-12	2.7541e-12	5.0413e-12	True
PLA2G2E-7	PLA2G2E	4195.8/4343.1/4187.3	4656.6/6076.2/5170.2	4195.8	5170.2	0.3012	10877	19628	6.9546	1	1.7673e-12	3.5346e-12	6.4576e-12	True
DEFB129-5	DEFB129	4331.2/4470.1/4556.6	5474.1/5574.8/5221.8	4470.1	5474.1	0.29224	13385	21075	6.9156	1	2.3286e-12	4.6573e-12	8.4927e-12	True
RPL36-8	RPL36	1847.5/1906.7/1903	2437.3/2524.8/2705	1903	2524.8	0.40766	1548.7	8089.7	6.9125	1	2.381e-12	4.762e-12	8.6672e-12	True
RPL27-7	RPL27	1838.2/1826.3/1964.3	1243.4/1230.2/1038.6	1838.2	1230.2	-0.57903	8013.1	7782	6.8925	2.7416e-12	1	5.4832e-12	9.961e-12	False
CABP5-4	CABP5	7450.3/7922.9/7521.3	8714.7/8857.4/9188.1	7521.3	8857.4	0.23588	83171	37825	6.8702	1	3.2047e-12	6.4094e-12	1.1622e-11	True
PSMB3-4	PSMB3	5882.9/5965.8/5706.1	6830.5/7993.7/7039.7	5882.9	7039.7	0.25896	19054	28693	6.8294	1	4.2626e-12	8.5253e-12	1.5429e-11	True
TAAR8-1	TAAR8	3047.6/3061.3/3187.8	3861.3/4032.1/3733.3	3061.3	3861.3	0.33483	8094.9	13781	6.8146	1	4.726e-12	9.452e-12	1.7074e-11	True
PSMC2-6	PSMC2	2076.6/2095.4/2260.5	2740.1/2507.1/2747.5	2095.4	2740.1	0.38683	13811	9010.7	6.7914	1	5.5527e-12	1.1105e-11	2.0023e-11	True
KRT74-8	KRT74	5607.4/5325.8/5319	6409.6/6408.4/5565	5325.8	6408.4	0.26692	39666	25658	6.7587	1	6.9616e-12	1.3923e-11	2.5057e-11	True
RXFP2-1	RXFP2	4866.4/5070.8/4966.4	6006.9/6029.5/5833.5	4966.4	6006.9	0.27437	10452	23721	6.7558	1	7.1008e-12	1.4202e-11	2.551e-11	True
TAAR8-8	TAAR8	3416.8/3696.6/3465.3	4563.7/4046.7/4314	3465.3	4314	0.31595	27919	15836	6.744	1	7.7055e-12	1.5411e-11	2.7631e-11	True
RPS24-1	RPS24	3120/2890.4/2892.6	3691.8/3658.4/3391.3	2892.6	3658.4	0.33876	25858	12931	6.7347	1	8.2149e-12	1.643e-11	2.9402e-11	True
CRYGB-9	CRYGB	4385.9/4694.3/4335.4	5353/5640.2/5234.4	4385.9	5353	0.28739	48824	20630	6.7326	1	8.3309e-12	1.6662e-11	2.9762e-11	True
CRYGB-3	CRYGB	4506.5/4270.2/4386.7	5342.9/5352.7/5545.5	4386.7	5352.7	0.28705	13965	20634	6.7243	1	8.8242e-12	1.7648e-11	3.1466e-11	True
RPTN-6	RPTN	3195.1/3266.9/3046.6	4236.8/3749.8/4003	3195.1	4003	0.32514	13597	14458	6.7193	1	9.132e-12	1.8264e-11	3.2503e-11	True
OTUD6A-4	OTUD6A	3505.8/3352.8/3329.1	4100.5/4181.6/4211.9	3352.8	4181.6	0.31861	11982	15260	6.7093	1	9.7809e-12	1.9562e-11	3.4748e-11	True
TAS2R9-9	TAS2R9	5179.9/5010.1/5072.1	6318.8/5974.5/6115.8	5072.1	6115.8	0.26992	7728.3	24289	6.6971	1	1.0629e-11	2.1258e-11	3.7692e-11	True
FAM71B-4	FAM71B	6596.1/6251.6/6302.6	7489.5/7124.8/7481.5	6302.6	7481.5	0.24735	44362	31005	6.6954	1	1.0753e-11	2.1507e-11	3.8063e-11	True
RPTN-8	RPTN	5610.2/5459.4/5562.9	6984.9/6656.6/6491.1	5562.9	6656.6	0.25889	6473.8	26945	6.6624	1	1.3468e-11	2.6935e-11	4.7582e-11	True
TAAR1-6	TAAR1	3687.6/3628.4/3709.3	4553.7/4774.4/4325.5	3687.6	4553.7	0.30428	1986	16980	6.6464	1	1.5016e-11	3.0032e-11	5.2955e-11	True
ABCG8-4	ABCG8	3859.2/3778.8/3784.3	4972.5/4519/4662.9	3784.3	4662.9	0.30112	2814.2	17481	6.6451	1	1.5155e-11	3.0309e-11	5.3346e-11	True
OTUD6A-2	OTUD6A	3631.9/3620/3847.5	5121.8/4486.8/4403.5	3631.9	4486.8	0.30489	23315	16693	6.617	1	1.8328e-11	3.6656e-11	6.44e-11	True
OLIG2-3	OLIG2	3172.8/3280.9/3141.4	3858.3/4294.8/3962.8	3172.8	3962.8	0.32067	6330.6	14345	6.5961	1	2.1101e-11	4.2202e-11	7.4007e-11	True
ADH7-3	ADH7	4654.9/4848.5/4478.6	6221.9/5397.3/5633.8	4654.9	5633.8	0.27531	34275	22056	6.5915	1	2.1773e-11	4.3547e-11	7.6227e-11	True
TGM6-8	TGM6	4264.4/4390.7/4422.3	5337.8/5052.6/5722.2	4390.7	5337.8	0.28174	8469.1	20655	6.5901	1	2.1976e-11	4.3952e-11	7.6796e-11	True
RPS8-3	RPS8	4332.2/4661.6/4942.7	3744.2/3682.3/3600.2	4661.6	3682.3	-0.34015	93788	22092	6.5889	2.2148e-11	1	4.4296e-11	7.7258e-11	False
COPZ1-13	COPZ1	6773.2/6899/7447.2	8119.3/7854.6/8198.8	6899	8119.3	0.23493	1.5816e+05	34323	6.5866	1	2.2507e-11	4.5013e-11	7.8366e-11	True
SAGE1-10	SAGE1	4543.6/4671/4879.5	5644.6/6064.8/5531.7	4671	5644.6	0.27311	29860	22141	6.5435	1	3.0052e-11	6.0103e-11	1.0445e-10	True
TAAR8-5	TAAR8	4580.7/4444.9/4338.4	5190.5/5860.3/5391.7	4444.9	5391.7	0.27853	14899	20942	6.5426	1	3.0238e-11	6.0476e-11	1.0491e-10	True
NPSR1-8	NPSR1	4549.2/4224.4/4255.4	5195.5/5173.1/4843.1	4255.4	5173.1	0.28166	43634	19942	6.4983	1	4.0613e-11	8.1226e-11	1.4065e-10	True
PIWIL3-4	PIWIL3	5359.8/5456.6/6051.8	6511.6/6484.2/6609.3	5456.6	6511.6	0.25495	1.8179e+05	26367	6.4968	1	4.1027e-11	8.2055e-11	1.4182e-10	True
LUZP4-6	LUZP4	5119.6/5389.4/4971.4	6166.4/6128.1/6021.7	5119.6	6128.1	0.25938	47373	24544	6.4378	1	6.0606e-11	1.2121e-10	2.0913e-10	True
SPATA16-5	SPATA16	3128.3/3457.4/3371.5	4225.7/4165/4109.7	3371.5	4165	0.30484	33268	15356	6.4033	1	7.6039e-11	1.5208e-10	2.6191e-10	True
OR9Q2-1	OR9Q2	3494.7/3447.2/3805.1	4256.9/4402.8/4302.5	3494.7	4302.5	0.29996	49305	15987	6.3896	1	8.316e-11	1.6632e-10	2.8593e-10	True
OR9Q2-5	OR9Q2	7427.1/7430.6/7392.9	8981.1/8141.1/8657.9	7427.1	8657.9	0.22119	591	37292	6.3736	1	9.2334e-11	1.8467e-10	3.1691e-10	True
TRIM42-9	TRIM42	4068.8/4004.9/3814	4874.6/4635.3/4921.1	4004.9	4874.6	0.28346	20266	18629	6.3721	1	9.3228e-11	1.8646e-10	3.194e-10	True
OR9Q2-10	OR9Q2	3584.6/3589.2/3583.9	4233.7/4401.7/4665.2	3584.6	4401.7	0.29617	10.615	16449	6.3709	1	9.3957e-11	1.8791e-10	3.2133e-10	True
OR52E8-3	OR52E8	1804.8/1868.4/1869.5	2845/2435.5/2246	1868.4	2435.5	0.38223	2020	7925.1	6.3702	1	9.4383e-11	1.8877e-10	3.2221e-10	True
TAAR1-4	TAAR1	3268.4/3535.9/3207.6	4440.6/3658.4/4042	3268.4	4042	0.30643	37640	14830	6.3531	1	1.0549e-10	2.1098e-10	3.5949e-10	True
IL22-5	IL22	7480.9/7737/7514.3	8990.2/8587.5/8746.3	7514.3	8746.3	0.21899	25343	37785	6.3375	1	1.1676e-10	2.3352e-10	3.9718e-10	True
COPS4-5	COPS4	4380.4/4009.6/3922.6	4745.4/4874.1/5050.8	4009.6	4874.1	0.28162	72538	18653	6.33	1	1.2261e-10	2.4522e-10	4.1636e-10	True
LUZP4-3	LUZP4	3598.5/3663/3331	4219.6/4410/4481.6	3598.5	4410	0.2933	37852	16521	6.3135	1	1.3644e-10	2.7287e-10	4.6249e-10	True
TPH2-2	TPH2	3243.3/3271.5/3345.9	4040/3948.1/4275	3271.5	4040	0.30428	3159.5	14846	6.3065	1	1.4272e-10	2.8544e-10	4.8293e-10	True
KRT74-1	KRT74	5643.6/6058.2/5947.1	7021.2/7598.2/6762	5947.1	7021.2	0.2395	52236	29045	6.3026	1	1.4635e-10	2.9269e-10	4.9433e-10	True
ABCG8-3	ABCG8	4769.9/4858.7/4668.2	5716.3/5491.8/5956.3	4769.9	5716.3	0.26106	9117.6	22669	6.2856	1	1.633e-10	3.2661e-10	5.5065e-10	True
ABCG8-7	ABCG8	4728.2/4632.7/4468.7	5826.3/5563.4/5458.2	4632.7	5563.4	0.26407	18002	21938	6.284	1	1.6503e-10	3.3006e-10	5.555e-10	True
LHX5-7	LHX5	3616.2/3967.5/3525.6	4279.1/4424.6/4650.3	3616.2	4424.6	0.291	65827	16612	6.2722	1	1.7797e-10	3.5594e-10	5.98e-10	True
NPHS2-4	NPHS2	4838.5/4671/4949.7	5420.6/5787.6/5850.7	4838.5	5787.6	0.25835	20215	23036	6.2533	1	2.0097e-10	4.0195e-10	6.7412e-10	True
TGM6-13	TGM6	4577/4424.3/4833.1	5496.3/6052.4/5197.7	4577	5496.3	0.264	44452	21642	6.2488	1	2.0681e-10	4.1361e-10	6.9248e-10	True
RPS11-5	RPS11	2121.1/2217.8/2105.5	3164.9/2546.6/2715.3	2121.1	2715.3	0.35618	4795.2	9134.5	6.2177	1	2.5232e-10	5.0463e-10	8.434e-10	True
RPL5-1	RPL5	4387.8/4391.6/4165.5	3647.4/3495.4/3387.9	4387.8	3495.4	-0.32795	24710	20640	6.2115	2.6237e-10	1	5.2474e-10	8.7547e-10	False
LHX5-4	LHX5	1185.3/1120.1/1309.5	1613.8/1953.8/1281.9	1185.3	1613.8	0.44486	9839.7	4764.1	6.2077	1	2.6882e-10	5.3763e-10	8.9544e-10	True
HTR3D-10	HTR3D	4977.7/4802.7/4859.8	5650.7/5800.1/6121.6	4859.8	5800.1	0.25514	8578.2	23149	6.1802	1	3.2012e-10	6.4023e-10	1.0645e-09	True
CABP5-10	CABP5	2965.1/2807.2/2903.4	3197.2/3605.5/3751.7	2903.4	3605.5	0.31233	6525.9	12986	6.1606	1	3.6235e-10	7.2471e-10	1.2028e-09	True
DEFB129-2	DEFB129	6427.3/6202.1/6489.3	7087.8/7523.4/8186.2	6427.3	7523.4	0.22715	27273	31695	6.1569	1	3.7081e-10	7.4163e-10	1.2288e-09	True
POLR2D-5	POLR2D	4522.3/4379.5/4266.3	3498/3871.2/3420	4379.5	3498	-0.32415	16605	20596	6.1423	4.0667e-10	1	8.1333e-10	1.3453e-09	False
OR12D2-3	OR12D2	5471.1/5642.5/5260.7	6027.1/6468.7/6814.8	5471.1	6468.7	0.2416	36818	26446	6.1344	1	4.2734e-10	8.5469e-10	1.4113e-09	True
SPATA16-8	SPATA16	7842.6/7524.9/7485.7	8717.7/8600/8903.5	7524.9	8717.7	0.21225	51223	37845	6.1315	1	4.3515e-10	8.7029e-10	1.4346e-09	True
PLA2G2E-2	PLA2G2E	7561.6/7074.6/7543	8173.8/8736/9335	7543	8736	0.2118	1.0985e+05	37947	6.124	1	4.5613e-10	9.1226e-10	1.5012e-09	True
PLA2G2E-6	PLA2G2E	6316/5881.7/6182.1	7026.3/7312.7/7244	6182.1	7244	0.22865	54095	30339	6.0963	1	5.4286e-10	1.0857e-09	1.7831e-09	True
RXFP2-3	RXFP2	6435.6/6088.1/6349	7106/7426.9/7907.3	6349	7426.9	0.22618	37783	31262	6.096	1	5.4365e-10	1.0873e-09	1.7831e-09	True
