gene,fdr
NIT2,1
KCNK9,1
UBL4A,1
TBATA,1
DXO,1
DDX11,1
ELL3,1
ZNF547,1
ASB3,1
SLC5A4,1
TRPM8,1
USP45,1
CCL4,1
FHL1,1
GRIA1,1
FGD5,1
TAT,1
ZNF92,1
OR8H2,1
CTSF,1
HCRT,1
SGCG,1
ALDH3A2,1
FNDC7,1
C1GALT1C1L,1
C18orf65,1
TRIM45,1
C7orf61,1
CHKA,1
CTPS2,1
C20orf202,1
NPRL2,1
OR51S1,1
SLC29A3,1
NEK10,1
IGF1,1
DEPDC1B,1
FAM19A5,1
FSCN1,1
ID2,1
ZNF396,1
RHBG,1
DNAL1,1
CXorf38,1
CEP295NL,1
TMLHE,1
TRIM72,1
TIMM21,1
MAST1,1
ATP8B4,1
PCDH10,1
ARL4A,1
BRINP1,1
C11orf53,1
SAMD4A,1
TMEM150C,1
OR10Q1,1
ZNF248,1
HTATIP2,1
TXK,1
BEND6,1
CRTAM,1
TRABD,1
PHLDB1,1
SOX21,1
TRIM39,1
FBXO9,1
PANX2,1
FAM120C,1
BCL6B,1
PRTFDC1,1
C1orf27,1
ZSCAN20,1
DTHD1,1
SCEL,1
SLC22A31,1
CHRNA5,1
C6orf141,1
EXOC3L2,1
HEXA,1
EXTL2,1
C16orf78,1
SERP2,1
LXN,1
HOXD12,1
CTSV,1
SPATA31D1,1
HIST1H3J,1
RAP2B,1
PWWP2B,1
TMEM19,1
IL13RA1,1
TNFAIP6,1
PRUNE1,1
SPATA31C1,1
TRIP10,1
BACH2,1
LBR,1
PHYKPL,1
REM2,1
MTMR14,1
MGST3,1
RHPN2,1
CXCL17,1
WNT9B,1
RAB3A,1
MT1H,1
PPM1N,1
RPGRIP1,1
LYPLAL1,1
LYPD3,1
ANKEF1,1
HR,1
OR7A5,1
OR52L1,1
KCNK17,1
MOB3C,1
EPGN,1
FBXO15,1
HOXA5,1
DDI1,1
USP35,1
RBBP8NL,1
LOC285556,1
PLB1,1
DEFB4A,1
MTMR3,1
ZBTB18,1
TMEM53,1
TRIM62,1
TDRD12,1
HIST1H1B,1
PHACTR2,1
SMIM6,1
ZNF526,1
GABRA5,1
KCNB2,1
CXCR1,1
HIST1H2AB,1
RASSF4,1
PER3,1
ATP6V0E1,1
KCNK3,1
KIAA1586,1
ZNF883,1
CLDN3,1
APOA4,1
QRFP,1
HUNK,1
KCNS2,1
PDCD1,1
CAMK2A,1
TREML4,1
OR2A4,1
CCL21,1
SLC45A4,1
NME4,1
PCSK4,1
LOC100996693,1
TDO2,1
RPL22L1,1
PKD1L2,1
SRSF12,1
ZNF808,1
BTBD8,1
OR2A5,1
TEX13B,1
BCAM,1
OR4L1,1
SYNDIG1,1
GOLPH3L,1
AKT1S1,1
FFAR3,1
CAPSL,1
APOF,1
SPOCK3,1
SPRR2D,1
UBASH3A,1
SPINK9,1
CAPN15,1
RHOQ,1
PCDH1,1
OXNAD1,1
RXFP1,1
FAM180A,1
SLC17A2,1
HLA-F,1
TTC39C,1
MROH2B,1
CCNB3,1
SPATA16,1
MRPL20,1
PGM2L1,1
NUGGC,1
GULP1,1
ZCCHC6,1
UCK2,1
SERPINB10,1
FBLN5,1
FAM186A,1
LGR5,1
SLC40A1,1
RGPD5,1
SQSTM1,1
HMGB4,1
CPNE3,1
CLDN16,1
PRDM1,1
ZNF326,1
SIRPB2,1
WLS,1
OR8K3,1
SLAMF8,1
ALPK3,1
C2orf27B,1
PEPD,1
AARSD1,1
PTH2,1
TH,1
CHST10,1
C17orf112,1
DYNAP,1
CORT,1
ASB9,1
CORO2A,1
CTNNA2,1
CNTN6,1
C8orf74,1
PJA1,1
SMIM7,1
ZNF761,1
KY,1
KCNIP4,1
ACOT2,1
ANKRD63,1
PRAM1,1
CFAP44,1
DGAT1,1
MBLAC2,1
VAMP4,1
NLRC5,1
ITGB1BP2,1
ZNF492,1
OR2W5,1
ADGRG5,1
IRX6,1
SPACA5B,1
PLEK2,1
CAPN5,1
OR4C45,1
PACRG,1
SATB1,1
RALGPS1,1
ACSM1,1
HES1,1
ICOSLG,1
C7orf25,1
SCAMP2,1
ZNF735,1
ANKS1A,1
SGK494,1
CFC1,1
TMEM133,1
COLQ,1
PML,1
ZNF782,1
PLCD1,1
PRAMEF17,1
TMEM215,1
TSC22D3,1
PYGM,1
SLC24A4,1
SETSIP,1
SLIT1,1
DHRS4L1,1
STEAP1,1
UGT8,1
GZF1,1
GAS8,1
EEF1A2,1
LIPM,1
IFITM2,1
KIAA0754,1
TACR1,1
RANBP10,1
BPY2,1
ODF1,1
RFX2,1
EVL,1
RPL41,1
MSH6,1
PHKA1,1
EBF4,1
MFSD6L,1
EFCAB3,1
AGFG1,1
TAS1R2,1
CCDC152,1
AP3S2,1
OR4A15,1
WAS,1
MT1X,1
CEP131,1
ZCCHC16,1
CALY,1
ERGIC1,1
TNFAIP8L1,1
DNAJB5,1
C10orf90,1
MOK,1
SLC13A2,1
HPS3,1
FRMPD4,1
HOXA6,1
DMRTB1,1
METTL9,1
CHRNA10,1
TACR2,1
FAM184A,1
RNF144B,1
DDHD2,1
GPC3,1
BRICD5,1
FAM91A1,1
TSPAN3,1
PDE6H,1
CITED4,1
ARMC6,1
NANOG,1
INPP5B,1
TOM1,1
RAB36,1
SYT8,1
SYT1,1
TMEM255A,1
CIB1,1
CETN2,1
FAM50B,1
FOXRED2,1
HS1BP3,1
CCL1,1
SAR1B,1
C8G,1
TCAIM,1
IGSF3,1
ANXA1,1
GCK,1
HOXC12,1
NKAPL,1
TGIF2LY,1
PRR23D1,1
BTN3A1,1
EPSTI1,1
MTFP1,1
OR10A7,1
GJA1,1
BPI,1
TTLL3,1
TYSND1,1
TRIM4,1
SMKR1,1
LDHB,1
IRF5,1
CD27,1
ZNF480,1
RAPSN,1
NUAK1,1
TXNDC2,1
CA10,1
B4GALT4,1
SOX2,1
LOC285500,1
KAAG1,1
SLC4A11,1
ULBP3,1
AKAP8,1
CCDC33,1
FAM124B,1
SEMA3B,1
OXGR1,1
ZSWIM1,1
RGS2,1
ADGRG1,1
MNDA,1
CCL19,1
PCSK1,1
ASNS,1
AHRR,1
WWP1,1
TIGD7,1
MEA1,1
POMC,1
MISP,1
RANBP3L,1
TEX28,1
OLFM3,1
KRTAP12-1,1
RAB29,1
CNPY1,1
RIPOR1,1
CD99L2,1
EPAS1,1
LRRC4B,1
IP6K2,1
PKD1L1,1
FER1L6,1
GUCY1B3,1
C2orf88,1
PTPRN,1
NCKAP5L,1
RCOR2,1
ICAM3,1
NARF,1
KCNT1,1
OR14I1,1
BLVRA,1
FGF18,1
PRR15L,1
TP53INP1,1
CFL2,1
MSGN1,1
UGT2B11,1
IFI16,1
RALB,1
ATG2B,1
IGFL2,1
FOXR1,1
SLC7A6,1
PRAMEF5,1
MMP13,1
TCEAL1,1
ZNF816,1
PNPLA3,1
PGBD3,1
ZP3,1
NCDN,1
HHIPL1,1
B4GAT1,1
TMEM63A,1
PAAF1,1
SMCO3,1
TMEM212,1
TOMM5,1
RFPL3,1
PARP2,1
IMPA1,1
ANKLE1,1
TMEM211,1
ASB15,1
COX14,1
ZC3H7B,1
LIPE,1
FCRLB,1
ST18,1
RAP1GAP,1
FOXD4,1
GRAP,1
TMTC4,1
SSNA1,1
LOC101929926,1
SSX5,1
THEM5,1
LOC100505549,1
EDNRA,1
CCR1,1
FAM159B,1
IL36A,1
MYO6,1
KLHL13,1
RUFY4,1
GAS2,1
SVOP,1
MBD3L1,1
DAO,1
AFMID,1
WNT1,1
SLC7A10,1
TNFRSF10C,1
CEP72,1
ZNF677,1
MGAT4C,1
MARCH1,1
RNASE2,1
ARHGEF17,1
FRG1,1
METTL21C,1
LRRC55,1
VPS8,1
SGPP2,1
HIRIP3,1
OR6C4,1
CBS,1
S100PBP,1
C10orf10,1
PRKAA2,1
FGFR4,1
PNMA3,1
RNF212B,1
SNAI2,1
LAG3,1
HIST1H2BD,1
PBX4,1
PLCB2,1
ASB7,1
TRIM21,1
CDH5,1
FGF5,1
GOLGA1,1
ZNF791,1
NMUR2,1
FBXO27,1
BTNL2,1
KIAA1671,1
FAM110B,1
KIZ,1
SULT1E1,1
EBLN2,1
BCAT2,1
IL7R,1
CSH2,1
JPH4,1
SLC30A8,1
ABCA10,1
OPN1MW,1
C1orf94,1
MRGPRX3,1
BMP8A,1
MMP8,1
SLC12A6,1
TNNT1,1
CXCR3,1
OR6F1,1
RRH,1
WFIKKN2,1
UFSP1,1
MSH5,1
PLXNA3,1
GPR132,1
KRTAP17-1,1
PORCN,1
NMRK1,1
GFRA2,1
ZFP90,1
KHDC1L,1
YWHAG,1
RNF34,1
HOXC4,1
KIF21B,1
FAM127B,1
GPR32,1
BLID,1
MEIOB,1
BCL2L2,1
MTRNR2L1,1
HTR2A,1
USP15,1
CREBL2,1
PIK3R3,1
ARMCX2,1
SH3GLB2,1
ACAT1,1
FXYD1,1
GLIPR2,1
STAB1,1
SIGLEC6,1
TTLL8,1
SIGLEC5,1
ERICH6,1
FOPNL,1
MZB1,1
HSBP1L1,1
ACSM4,1
MICAL1,1
SPEF1,1
NIF3L1,1
NES,1
SRSF5,1
GAS6,1
TRIM51,1
FSHB,1
PRDM11,1
GOLGA2,1
SHCBP1L,1
YOD1,1
ANKRD30A,1
GDNF-AS1,1
PRSS54,1
STC2,1
MCIDAS,1
PARD6B,1
CAST,1
MPPE1,1
CD320,1
RNASE1,1
SH2D2A,1
VSIR,1
GDPD5,1
RSPH6A,1
IL10RB,1
TMEM159,1
CSTB,1
DGKB,1
IGFL1,1
C3orf79,1
AMY1B,1
SPRY4,1
GNA14,1
GFRA1,1
BTN2A2,1
FAM83E,1
C19orf73,1
CTXN2,1
ATP8B3,1
KIF26A,1
ZMYND10,1
CTSC,1
GTSCR1,1
ZNF502,1
GPX2,1
NGEF,1
FOXI2,1
YIPF4,1
IL6ST,1
NOL4,1
CDH4,1
PTPN4,1
OR10G4,1
FCGR2A,1
MT1M,1
SFTPC,1
OR3A2,1
SPARCL1,1
PRB4,1
SHC4,1
GPR157,1
TAS2R8,1
CNTNAP3B,1
SPHKAP,1
LTA4H,1
THEGL,1
SND1,1
KCNH1,1
NOTCH2NL,1
OPHN1,1
ZNF775,1
TRPV3,1
C15orf65,1
MUL1,1
TET1,1
MUC1,1
DUXA,1
MAGEA12,1
ZNF107,1
OR4P4,1
BET1L,1
PLEKHA6,1
SMARCD2,1
LARP1,1
SEC11C,1
C11orf94,1
AXDND1,1
PKD1L3,1
GPR137,1
HEY2,1
PDE6C,1
RYR2,1
CCDC142,1
TNFRSF10D,1
RBMS1,1
GTPBP6,1
MYL2,1
TMEM263,1
UBR2,1
EGFL7,1
BEST1,1
SOCS5,1
TBC1D8B,1
TIE1,1
HLA-DRB5,1
FOSL2,1
CA5A,1
ANGPTL2,1
AMY1A,1
ZFAT,1
PARP10,1
GSTM1,1
METTL24,1
LRBA,1
TBX19,1
HOXD9,1
SCNM1,1
OR2M5,1
LYG2,1
EVI5,1
PTTG1IP,1
FCGR2C,1
TMEM72,1
KLK2,1
EPHA10,1
OR2B3,1
CSNK1G2,1
TSPYL1,1
TAPBP,1
ARIH2OS,1
WAC,1
SBK3,1
ETV3,1
DNAH3,1
NAP1L2,1
FLVCR1,1
TLCD2,1
TAOK1,1
POGLUT1,1
FABP7,1
MAPK13,1
PCDH7,1
PNKD,1
ZNF485,1
AMOTL2,1
IREB2,1
PPP2R5A,1
IGSF9B,1
SUSD4,1
SRI,1
UBTD1,1
DNAJB9,1
COL11A2,1
TBPL2,1
C1orf68,1
RASSF1,1
GRAMD4,1
ZNF595,1
HS3ST2,1
SLC22A12,1
ANXA10,1
CKAP2,1
CCR5,1
OLFM4,1
RPE65,1
CTH,1
ZKSCAN4,1
RBMXL2,1
SSH3,1
SIT1,1
FAM47C,1
HOXD8,1
ELMO3,1
NAIP,1
ADNP2,1
ALDH4A1,1
APOL3,1
NEUROD2,1
GREB1,1
NAGPA,1
FOXS1,1
PAEP,1
IL17RD,1
MAP7D3,1
TTC21A,1
SLC12A2,1
SGTB,1
RABEP2,1
LDHC,1
CD180,1
ANKRD37,1
G6PC2,1
NBEA,1
CCDC144A,1
DAZ1,1
OR56B1,1
SLC17A1,1
AP3S1,1
AGBL3,1
DNAJC28,1
IFNL2,1
TXNDC17,1
KRTAP13-2,1
TWSG1,1
SDSL,1
GOLGA5,1
RETNLB,1
NAT14,1
RASSF3,1
NR2C1,1
PAK3,1
SPG7,1
OR13C5,1
TRMT1,1
ABCA8,1
C6orf47,1
RNF133,1
SFT2D1,1
MEP1A,1
HAMP,1
ZNF418,1
BRCC3,1
CYYR1-AS1,1
PPARD,1
GPR88,1
SLC7A2,1
ARHGEF18,1
FRK,1
OR1B1,1
TLDC2,1
LRRC75B,1
GCM1,1
IL18BP,1
CDRT15L2,1
TOMM40L,1
DAAM1,1
CSF2,1
CDS1,1
LRRC37A2,1
KLRC4-KLRK1,1
FBXO16,1
DNAJB4,1
ZNF749,1
ERN2,1
P2RY14,1
SETD9,1
PITX1,1
ART3,1
PANK4,1
LRRC45,1
CCL16,1
RLN2,1
OR10X1,1
NR1D1,1
HNRNPLL,1
PTOV1,1
PGM2,1
B3GAT2,1
ZNF280B,1
LAT2,1
RAB12,1
CCNT2,1
TMEM88B,1
C16orf58,1
GRINA,1
TAS2R1,1
TXLNB,1
TUSC3,1
NUPR1,1
PCDHB12,1
HEATR5A,1
BLVRB,1
DEFB114,1
THEM6,1
FAM3C,1
SAMD3,1
BTNL10,1
ANKRD62,1
TTYH3,1
PRAMEF13,1
CSF1R,1
NLGN4Y,1
STIM1,1
SDCBP2,1
SLC43A1,1
UBE2W,1
LYSMD2,1
ZNF273,1
SCGB2A2,1
SIX6,1
OARD1,1
GBX2,1
TRIM77,1
CUTA,1
KCNE2,1
LRRIQ1,1
RNF165,1
ZNF430,1
NMRAL1,1
TMX4,1
PRKCA,1
ZNF665,1
CACNA2D4,1
PYDC2,1
CLEC6A,1
GJA4,1
CADPS2,1
GATS,1
CDKN2C,1
OCEL1,1
RILPL2,1
KRTAP4-11,1
FOXL2,1
ZBBX,1
BAG1,1
GAL3ST4,1
OVCH2,1
GGT6,1
UGT2A3,1
AARD,1
CSF3R,1
GSTA2,1
FBXO41,1
RNF114,1
SIRPG,1
MT1E,1
HPRT1,1
PAK5,1
NAALADL2,1
ADGRL4,1
ECHDC3,1
AOAH,1
ZNF827,1
NAT2,1
C5orf64,1
AMY2A,1
APOBR,1
CCDC184,1
FBXO4,1
GREB1L,1
SYN1,1
EML6,1
PHF7,1
PPARG,1
GMFG,1
ZC3H12D,1
SHROOM1,1
TRIM64B,1
CDH17,1
NAPEPLD,1
IFT22,1
BRAP,1
SEMA7A,1
SPANXB1,1
GNGT1,1
ITFG2,1
LUZP6,1
UGT2B17,1
LPAR4,1
SLC29A2,1
POTED,1
GOLGA8A,1
KCNE3,1
SMOC1,1
TDRP,1
UPK2,1
FARP2,1
PALM2,1
PIK3CG,1
TP53TG3E,1
TGM1,1
VMAC,1
ADAT1,1
SHC1,1
C8orf89,1
FOXP4,1
TRPM6,1
SPP2,1
MAP3K13,1
FAM227B,1
ZNF286A,1
PARD6A,1
RAB21,1
BFSP2,1
LCK,1
PRR21,1
GAB1,1
ASB13,1
LOC646588,1
MGAT5B,1
CTDSPL2,1
ANXA4,1
FTSJ1,1
LYPD1,1
RBM5,1
CCR2,1
FILIP1,1
CCL11,1
GPR84,1
ZNF117,1
FBXO47,1
BSND,1
NSMCE2,1
NUDT13,1
OR4F6,1
OR7E24,1
HMGN2,1
PRKD3,1
SNX30,1
PIK3AP1,1
C19orf84,1
ARL6IP1,1
UBA7,1
TGFA,1
TEX13C,1
PFKM,1
SLC22A14,1
HTR1D,1
LCE1D,1
SPRTN,1
ARHGEF16,1
MYH3,1
APOLD1,1
ACAN,1
TM4SF18,1
PIAS2,1
MMAA,1
F8A2,1
ESRRA,1
ASXL3,1
FRMD6,1
PRAMEF27,1
ATP2B4,1
GDF3,1
CTSE,1
MSANTD2,1
HLX,1
GDPD3,1
VPS37B,1
HLA-DRA,1
AQP7,1
APOC2,1
PCDHB13,1
C5orf46,1
MMP2,1
LOC101929726,1
NLRP3,1
SSBP2,1
B4GALT6,1
FAM129A,1
KCNK18,1
AOC1,1
GYPB,1
ABCG4,1
MYL1,1
TMC4,1
KIRREL2,1
TBX15,1
ZNF736,1
SPACA6,1
ZNF213,1
MBD3L5,1
PRRT1,1
RDH5,1
PRF1,1
ITIH3,1
MUC16,1
OR4F4,1
CHSY1,1
EMILIN1,1
OR2F1,1
WNT5A,1
RGPD2,1
TFF2,1
PDZD11,1
ECI2,1
STK38,1
DPY19L3,1
ABCC10,1
PRELID2,1
KIAA2013,1
TMEM223,1
MAP3K3,1
PITPNB,1
STARD3NL,1
TBC1D10C,1
CHRNA4,1
PPM1F,1
MRM1,1
MYOZ2,1
TNFSF9,1
GK2,1
AMPD1,1
C16orf54,1
TRPC5,1
GSTK1,1
ANTXRL,1
PADI3,1
ANGEL2,1
RAC2,1
HIST1H3C,1
PASK,1
IFNE,1
SLC2A7,1
CYP3A4,1
C3orf56,1
SPPL3,1
RASGRP3,1
ZNF410,1
LECT2,1
P4HA2,1
DLGAP1,1
PIRT,1
KIAA0319L,1
OS9,1
OLAH,1
LOC101927572,1
NME8,1
NCALD,1
DNAAF3,1
IFRD2,1
IFITM10,1
MORC2,1
YAP1,1
SLC38A3,1
AHSA1,1
PYHIN1,1
CRCT1,1
RNFT2,1
SARM1,1
CRTC1,1
PADI6,1
BPIFC,1
NFIB,1
SERINC3,1
FAM133A,1
FGF1,1
NIM1K,1
GNPDA2,1
CLEC4A,1
FOXN2,1
ENPP5,1
CCL27,1
IQCJ-SCHIP1,1
TUSC2,1
LYZL1,1
ZNF354A,1
SLC25A19,1
KHNYN,1
TMEM254,1
C1orf189,1
GPRIN3,1
KCNN3,1
TTC16,1
SKIL,1
DNAJC4,1
DNAH9,1
NMU,1
NMS,1
PRSS46,1
GPR151,1
MCUB,1
OLIG3,1
TBL2,1
KRTAP5-11,1
ZFP36,1
ZNF844,1
REPS1,1
NR3C2,1
ADAMDEC1,1
DYNLT1,1
ERICH1,1
TLR2,1
PEAR1,1
SLC22A13,1
LSM14A,1
ZNF185,1
PCDHGA12,1
AKR7A3,1
GAP43,1
MAP2K2,1
ZNF319,1
LAIR1,1
HSP90AA1,1
LRCOL1,1
SLC38A9,1
PROP1,1
CABP7,1
MIPOL1,1
SP4,1
AQP10,1
MAGEB16,1
LOC100996634,1
PCDHA11,1
LRP8,1
NSUN7,1
WWC2,1
RYBP,1
SIX2,1
CEMIP,1
RCN1,1
RHO,1
MTERF2,1
MYSM1,1
ZNF806,1
KRTAP19-8,1
DTX2,1
DEPDC4,1
TOGARAM2,1
ASF1A,1
ZNF454,1
C1orf106,1
MOCS1,1
UBL4B,1
NOMO1,1
TERB2,1
KLKB1,1
DSG4,1
HIST1H4C,1
ARAP2,1
POFUT1,1
EPYC,1
METTL12,1
C2orf66,1
CABS1,1
SH2D4A,1
ZNF394,1
KRT82,1
ADAMTS7,1
OR10H5,1
KRT32,1
TMEM179B,1
PRSS55,1
CHI3L2,1
PSPC1,1
IRX3,1
KRTAP24-1,1
ITPKA,1
SPINK6,1
FAM183A,1
NRGN,1
FABP12,1
BEND7,1
CLCNKA,1
LIMS3,1
GRIA4,1
APTX,1
TAS2R9,1
SUMO1,1
AMOT,1
CBWD2,1
PNPO,1
TAC4,1
MON1A,1
ARHGAP30,1
WEE2,1
OR2D3,1
FEZF1,1
BTC,1
KPNA4,1
ACR,1
HS2ST1,1
FCER1G,1
DEFB104B,1
CCL25,1
ZNF765,1
NETO2,1
LRRC43,1
UACA,1
SPRR2F,1
UBAP1L,1
SDR42E1,1
RIBC2,1
HES2,1
PDLIM7,1
ZNF404,1
GABRG1,1
ZNF862,1
PHEX,1
DRD5,1
CRISP3,1
EXT1,1
DGCR6,1
FAM157A,1
HOXA1,1
SLC19A2,1
CACNG6,1
ALS2CR12,1
LGALS2,1
GBP2,1
DERL3,1
OR5B12,1
GSTM2,1
TMEM82,1
SP110,1
USH1C,1
NEK4,1
ATG13,1
ZNF23,1
LCN1,1
PRSS23,1
TRIM22,1
PRSS45,1
CACNG4,1
RPS6KA2,1
ZFHX2,1
ZNF551,1
C1orf21,1
KATNA1,1
RPA4,1
ISM1,1
TNP2,1
LBP,1
ZNF549,1
GBP6,1
FYCO1,1
FGF19,1
EXTL1,1
ANKRD20A2,1
MADD,1
KRTAP8-1,1
MMP3,1
DPPA3,1
NT5DC4,1
LRRC31,1
CBX3,1
RHOXF2,1
RXFP2,1
CGRRF1,1
ZNF414,1
CCL3,1
JAGN1,1
SQOR,1
ZNF534,1
JAKMIP2,1
GRB10,1
MGST2,1
HSFY2,1
AGER,1
MPEG1,1
CELA1,1
KRT33B,1
SPATA32,1
KLF8,1
MPP7,1
DEDD2,1
RTN4,1
CLEC10A,1
TRMT61B,1
UHRF2,1
CHRNE,1
ICAM2,1
SH3YL1,1
RESP18,1
RUBCNL,1
CRADD,1
THOC3,1
WDFY3,1
ANKRD53,1
CCDC116,1
VTN,1
STXBP5,1
L3HYPDH,1
COX7B2,1
SORD,1
SCARF1,1
HNRNPCL2,1
EEF1B2,1
EEPD1,1
HINT1,1
POTEB3,1
RSPO4,1
MYH10,1
IL22RA1,1
PRSS33,1
CHAT,1
ZFYVE28,1
MFSD2B,1
OR11H1,1
C12orf66,1
GABPB2,1
KRTAP20-2,1
ELF2,1
RNF167,1
SEPT9,1
SLC1A7,1
PMAIP1,1
MXRA8,1
KRT10,1
NEU1,1
SLC9A7,1
GXYLT2,1
EDDM3A,1
SPPL2C,1
NPPB,1
ZNF75D,1
TM7SF3,1
KLHL30,1
STK32C,1
ANXA13,1
HDAC10,1
ATN1,1
PBLD,1
GPR152,1
BMP5,1
CXCL2,1
ZNF701,1
IKZF4,1
TANC2,1
SRY,1
ARHGAP32,1
TSPAN16,1
KRTAP19-1,1
IFNA16,1
THADA,1
C1orf216,1
KCNQ4,1
ARHGAP36,1
RNF32,1
ZNF462,1
ZNF682,1
OXER1,1
MUC3B,1
CYP4F22,1
MEF2D,1
DNM3,1
SPACA3,1
KIAA0825,1
GZMK,1
LRRC66,1
PCTP,1
LRIG2,1
ZDHHC17,1
NBPF20,1
LACRT,1
EDN2,1
FUNDC2,1
KRT26,1
CD86,1
NFIA,1
ARMT1,1
SCRN1,1
OR2T4,1
IL17RB,1
ZNF83,1
COX8C,1
IPO8,1
IZUMO1,1
C21orf91,1
WDR5B,1
OR5T3,1
PAQR7,1
PSD4,1
FBXW2,1
C8orf87,1
POM121L12,1
ABCC8,1
HSBP1,1
DEFB108B,1
ACKR4,1
PHACTR3,1
ERMAP,1
CCZ1B,1
RNF121,1
EPB41L5,1
TPPP2,1
MURC,1
MSX2,1
SPP1,1
CYP11A1,1
SEC24D,1
GGN,1
C10orf128,1
HTRA1,1
PCBP3,1
C19orf35,1
ZNF771,1
GNRH1,1
VWCE,1
ZNF641,1
PIK3IP1,1
PSG7,1
ARHGAP25,1
IFRD1,1
IFI35,1
RAD51AP2,1
UNC93A,1
RTP1,1
CYP4Z1,1
PSORS1C2,1
ZNF189,1
NKX6-3,1
TAF4B,1
LRPAP1,1
HIPK4,1
CXorf66,1
CPT2,1
HECTD3,1
ZMYND19,1
NXF3,1
ELOVL6,1
UBQLN1,1
ACPP,1
CIB3,1
SEPT8,1
FHAD1,1
DSTN,1
CRYL1,1
PPP2R3B,1
MROH9,1
ZNF624,1
DSPP,1
SMIM12,1
TMEM230,1
MFN1,1
CLIC3,1
MTHFD2,1
ZC3HAV1,1
SORT1,1
UPK3BL,1
OR10H1,1
ATXN7,1
FOXD3,1
CR1,1
BCL9,1
CCDC88C,1
MPP1,1
C16orf87,1
STBD1,1
TACC1,1
FAM110A,1
INS,1
ATP5G2,1
KAT6A,1
HGF,1
HOXA2,1
CYP2E1,1
MARCH5,1
SFXN5,1
RGSL1,1
HSD17B4,1
RELN,1
C1orf122,1
ICAM5,1
ETV6,1
OR4C12,1
LOC284898,1
ZNF700,1
ARR3,1
ASCL3,1
LOC100506422,1
PRKX,1
TTC39B,1
ADAM28,1
PI3,1
NR1I3,1
TNFRSF9,1
GJB2,1
ECHS1,1
STOML3,1
ETNPPL,1
SOX5,1
LRRIQ4,1
TFDP2,1
PFN3,1
FIBP,1
OR2AE1,1
SERPINB2,1
RET,1
U2AF1L4,1
MT1A,1
TRIM49D1,1
C7,1
SAGE1,1
KLK9,1
PLXDC2,1
CD14,1
OR8K5,1
OR52E6,1
MAT2B,1
C7orf55-LUC7L2,1
CYP39A1,1
ZNF644,1
ZRANB1,1
GPHN,1
LZTR1,1
OR6C65,1
IGDCC3,1
SERPINF1,1
EMP3,1
RGS21,1
ACER3,1
BCL2,1
SDF4,1
CYB5A,1
ABCB5,1
WDR17,1
SPDYE16,1
STMN2,1
JAKMIP1,1
PEBP4,1
CD226,1
MTRNR2L4,1
ETNK2,1
STK25,1
HOXA13,1
C2CD4A,1
HNRNPCL4,1
RC3H1,1
RIN3,1
PRPH2,1
NNMT,1
CCDC177,1
TP63,1
LYPD2,1
HIST2H3C,1
GH1,1
HTR1A,1
CCDC157,1
CEMP1,1
SPARC,1
NBPF26,1
PRY,1
CLN3,1
SLC14A1,1
LRRC4C,1
CDHR4,1
TMEM248,1
SLC44A2,1
NIN,1
GAD2,1
OR52N2,1
PALD1,1
CLECL1,1
TM4SF4,1
ZCCHC14,1
SYPL1,1
KRTAP9-7,1
RXFP4,1
SOWAHB,1
ST6GALNAC1,1
CRYGA,1
THRB,1
POU6F1,1
CCDC34,1
DIP2A,1
PCDHGA6,1
TRPV1,1
CD52,1
OR52M1,1
PREP,1
RAD18,1
LEAP2,1
USP19,1
ZFAND2A,1
XIRP2,1
LGALS4,1
FAM43B,1
DERL1,1
SOS1,1
AK4,1
GALC,1
CDKL3,1
CCDC138,1
PTPRQ,1
PTX4,1
FGF20,1
CSNK1A1L,1
PNLIPRP1,1
TMEM236,1
HIST2H2AC,1
GABRR1,1
FABP2,1
NMB,1
ADSSL1,1
C22orf23,1
KRT15,1
ARMS2,1
STOM,1
OR1N2,1
OR6C2,1
C17orf99,1
OR51L1,1
DHDH,1
SLC9A3,1
FAM231A,1
CYP3A43,1
NMUR1,1
HMSD,1
SLC25A17,1
ABHD14B,1
RGS13,1
C7orf69,1
ALAS1,1
EMC10,1
GCLC,1
BSDC1,1
TAAR1,1
IGSF21,1
TRIM29,1
TEX38,1
OR1L4,1
HNRNPA1L2,1
JOSD2,1
SPCS1,1
C1orf168,1
UBE2B,1
CCR8,1
PSMB9,1
PECAM1,1
CD160,1
THY1,1
FBXL19,1
RRAGD,1
POF1B,1
SUB1,1
MMP14,1
PGA3,1
SUSD3,1
ILDR1,1
SLC17A3,1
MYO3A,1
HSDL1,1
DCST2,1
DCTPP1,1
SEMG2,1
PCDH19,1
F11,1
S1PR3,1
DGKK,1
MYPN,1
ARMCX5-GPRASP2,1
TGFBR3L,1
GPCPD1,1
LMX1B,1
CERS5,1
MR1,1
GPRC5D,1
HLA-DQB1,1
PI15,1
CST1,1
SEC16B,1
TMEM63C,1
DPYD,1
FGF17,1
ABCB11,1
JAK3,1
KPNA7,1
CTRC,1
STOX2,1
ZBTB32,1
SEZ6L2,1
SLC7A8,1
IFFO1,1
GSR,1
HSPB6,1
CBY1,1
ODAM,1
SERPINA1,1
USP25,1
NAT16,1
USP41,1
KIT,1
EDNRB,1
COL16A1,1
RNF17,1
CR1L,1
TULP2,1
PAPD7,1
RFX1,1
DENND6A,1
ABCF3,1
TMEM81,1
SELPLG,1
KLHL21,1
SLC6A5,1
ABL2,1
TLR1,1
CITED1,1
ASB18,1
